Epoch 1/300,Train_Loss: 11949.6240,Train_Accuracy: 0.3672,train_F1: 0.3672,train_AUC: 0.4184, Val_Accuracy: 0.4231,Val_F1: 0.2973,Val_AUC: 0.2619
Epoch 2/300,Train_Loss: 10783.7441,Train_Accuracy: 0.5156,train_F1: 0.5156,train_AUC: 0.5751, Val_Accuracy: 0.4231,Val_F1: 0.2973,Val_AUC: 0.2619
Epoch 3/300,Train_Loss: 10411.4678,Train_Accuracy: 0.3750,train_F1: 0.3750,train_AUC: 0.4054, Val_Accuracy: 0.4231,Val_F1: 0.2973,Val_AUC: 0.2619
Epoch 4/300,Train_Loss: 8353.8447,Train_Accuracy: 0.4062,train_F1: 0.4062,train_AUC: 0.3821, Val_Accuracy: 0.4231,Val_F1: 0.2973,Val_AUC: 0.2619
Epoch 5/300,Train_Loss: 10089.2793,Train_Accuracy: 0.4453,train_F1: 0.4453,train_AUC: 0.4198, Val_Accuracy: 0.4615,Val_F1: 0.3158,Val_AUC: 0.2619
Epoch 6/300,Train_Loss: 8347.5596,Train_Accuracy: 0.5234,train_F1: 0.5234,train_AUC: 0.4282, Val_Accuracy: 0.4615,Val_F1: 0.3158,Val_AUC: 0.2619
Epoch 7/300,Train_Loss: 8723.0439,Train_Accuracy: 0.5391,train_F1: 0.5391,train_AUC: 0.5066, Val_Accuracy: 0.4615,Val_F1: 0.3158,Val_AUC: 0.3143
Epoch 8/300,Train_Loss: 7922.0615,Train_Accuracy: 0.4297,train_F1: 0.4297,train_AUC: 0.5014, Val_Accuracy: 0.4615,Val_F1: 0.3158,Val_AUC: 0.3429
Epoch 9/300,Train_Loss: 7540.8379,Train_Accuracy: 0.5391,train_F1: 0.5391,train_AUC: 0.4880, Val_Accuracy: 0.4615,Val_F1: 0.3158,Val_AUC: 0.3429
Epoch 10/300,Train_Loss: 5436.7046,Train_Accuracy: 0.5078,train_F1: 0.5078,train_AUC: 0.5198, Val_Accuracy: 0.5000,Val_F1: 0.3910,Val_AUC: 0.3857
Epoch 11/300,Train_Loss: 4456.1094,Train_Accuracy: 0.4531,train_F1: 0.4531,train_AUC: 0.4897, Val_Accuracy: 0.5000,Val_F1: 0.3910,Val_AUC: 0.3857
Epoch 12/300,Train_Loss: 4021.4028,Train_Accuracy: 0.4922,train_F1: 0.4922,train_AUC: 0.4951, Val_Accuracy: 0.5000,Val_F1: 0.3910,Val_AUC: 0.3667
Epoch 13/300,Train_Loss: 4536.2461,Train_Accuracy: 0.4453,train_F1: 0.4453,train_AUC: 0.4804, Val_Accuracy: 0.5000,Val_F1: 0.3910,Val_AUC: 0.3667
Epoch 14/300,Train_Loss: 4681.4512,Train_Accuracy: 0.4688,train_F1: 0.4688,train_AUC: 0.5033, Val_Accuracy: 0.5385,Val_F1: 0.4135,Val_AUC: 0.3905
Epoch 15/300,Train_Loss: 5120.7188,Train_Accuracy: 0.5391,train_F1: 0.5391,train_AUC: 0.4915, Val_Accuracy: 0.5769,Val_F1: 0.4359,Val_AUC: 0.3762
Epoch 16/300,Train_Loss: 3959.8936,Train_Accuracy: 0.5625,train_F1: 0.5625,train_AUC: 0.5083, Val_Accuracy: 0.5769,Val_F1: 0.4359,Val_AUC: 0.3952
Epoch 17/300,Train_Loss: 3041.2258,Train_Accuracy: 0.4297,train_F1: 0.4297,train_AUC: 0.5029, Val_Accuracy: 0.6154,Val_F1: 0.4583,Val_AUC: 0.4000
Epoch 18/300,Train_Loss: 3422.5034,Train_Accuracy: 0.5547,train_F1: 0.5547,train_AUC: 0.5295, Val_Accuracy: 0.6154,Val_F1: 0.4583,Val_AUC: 0.4190
Epoch 19/300,Train_Loss: 2201.2808,Train_Accuracy: 0.6094,train_F1: 0.6094,train_AUC: 0.5781, Val_Accuracy: 0.6538,Val_F1: 0.4812,Val_AUC: 0.4238
Epoch 20/300,Train_Loss: 2449.7935,Train_Accuracy: 0.5312,train_F1: 0.5312,train_AUC: 0.5734, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4667
Epoch 21/300,Train_Loss: 2387.0598,Train_Accuracy: 0.6406,train_F1: 0.6406,train_AUC: 0.5860, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4667
Epoch 22/300,Train_Loss: 2935.7280,Train_Accuracy: 0.5469,train_F1: 0.5469,train_AUC: 0.5437, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4667
Epoch 23/300,Train_Loss: 2090.6907,Train_Accuracy: 0.6016,train_F1: 0.6016,train_AUC: 0.4728, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4476
Epoch 24/300,Train_Loss: 1776.3688,Train_Accuracy: 0.5703,train_F1: 0.5703,train_AUC: 0.4858, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4476
Epoch 25/300,Train_Loss: 2116.3994,Train_Accuracy: 0.6094,train_F1: 0.6094,train_AUC: 0.5586, Val_Accuracy: 0.6923,Val_F1: 0.5048,Val_AUC: 0.4476
